lam,esp_10mev,esp_50mev,esp_100mev,esp_190mev,edp_10mev,edp_50mev,edp_100mev,edp_190mev
2.0,-10.535229900623602,-14.168585267701088,-16.416164976782675,-16.524720147222432,5.738808565543377,26.88441084025581,39.02018412372278,41.41301560614908
2.1,-10.119858669939816,-13.407728779378038,-15.81291569615326,-17.048626685709262,5.6841973384962206,26.578105890454435,38.88411830000057,44.119386901002024
2.2,-9.694988060996513,-12.607218735596975,-15.070973638585546,-17.173521519447434,5.6296277961203005,26.254635249731113,38.55571032781958,45.69854358675384
2.3,-9.270455333732643,-11.787512276433263,-14.226942454397546,-16.989487501693965,5.576134533253767,25.92757915520183,38.11054621964576,46.439487470292555
2.4,-8.853705721124289,-10.965228404089366,-13.31130213898767,-16.561854218426184,5.524450245949163,25.606109298986734,37.601395638775955,46.58924475877569
2.5,-8.450242239174358,-10.153714011232342,-12.35005896396726,-15.938803430954644,5.475074449767523,25.296243921049815,37.06462065224712,46.340692071072944
2.6,-8.063999871780911,-9.36348078670349,-11.36562293216418,-15.158594592246864,5.4283278779187105,25.001745792378017,36.52482986051459,45.837587566708905
2.7,-7.6976565999627224,-8.60257010606284,-10.377216376135808,-14.254422453798332,5.384395379391006,24.72477172556394,35.99822416845867,45.184156034127774
2.8,-7.352891356287238,-7.876878931083647,-9.401043317361168,-13.257004990417576,5.343359610338927,24.466345799571865,35.49500846176025,44.45430596909024
2.9,-7.0305972402357515,-7.1904629443884085,-8.450378799434853,-12.195497515613958,5.3052273820222124,24.22670521889366,35.02114324384584,43.699138902016976
3.0,-6.731057004789125,-6.545822406784192,-7.5356753159043945,-11.097353501895602,5.2699501744404325,24.005552814604805,34.5796254217038,42.95275651034643
3.1,-6.454086769049228,-5.944170239606951,-6.664732562799969,-9.987667320035948,5.237440032166329,23.802240476010258,34.171426571776216,42.23672423323893
3.2,-6.199153038167006,-5.385679290178951,-5.842939373904218,-8.88841549582924,5.207581818054735,23.615901283223817,33.79617699473314,41.56353442309986
3.3,-5.965467376795262,-4.86970543145922,-5.073573440951413,-7.817874255984476,5.180242603542833,23.445543575249047,33.4526586205445,40.939305719843695
3.4,-5.75206244928531,-4.394984069033191,-4.3581336828601565,-6.790349838018621,5.155278814835165,23.290116909636506,33.139153812425796,40.36586581105213
3.5,-5.557852590259595,-3.959799037281335,-3.6966787323992283,-5.81623906882238,5.132541624705652,23.148557423828176,32.85368636399393,39.84231711229612
3.6,-5.381681593488347,-3.562124282458629,-3.0881492877292396,-4.902359075404243,5.111880976782895,23.019818247246604,32.5941830895778,39.36616909449824
3.7,-5.22235999208744,-3.199739889227219,-2.530658805199723,-4.052449993640855,5.093148546713258,22.902889183584485,32.35857814058056,38.93411881125158
3.8,-5.078693745809169,-2.8703248120799536,-2.0217439068310417,-3.2677539850137283,5.076199879280234,22.79680878619781,32.14487701278778,38.5425593767318
3.9,-4.9495059399018,-2.5715291224348302,-1.5585716528197286,-2.547593296626101,5.060895888863158,22.70067111380997,31.951192944379617,38.187889363953765
4.0,-4.83365283655303,-2.3010287379316505,-1.1381050040586096,-1.8898963452001403,5.047103870163317,22.613628823612526,31.775764962530584,37.866684633686994
4.1,-4.73003539200645,-2.056565533394385,-0.7572303937398749,-1.2916451931830075,5.034698133798188,22.53489378950117,31.616964143322,37.57578055468842
4.2,-4.637607160397226,-1.8359755218046379,-0.41285262757332924,-0.7492362990191188,5.0235603568982405,22.463736087796033,31.47329261435947,37.3122994836506
4.3,-4.555379342446167,-1.637207500082883,-0.10196269789259588,-0.25875835861186386,5.0135797184938875,22.399481941507705,31.343378338065225,37.07364730231743
4.4,-4.482423599910075,-1.458334227029086,0.1783161355460805,0.18380255672319074,5.004652874328212,22.34151103401233,31.225967656568553,36.857494312245834
4.5,-4.417873142805728,-1.2975578738210565,0.43069920848300663,0.5824179233677571,4.996683814071708,22.289253474150357,31.119916849154833,36.661749741601554
4.6,-4.360922499804515,-1.1532111798089606,0.6577241748145546,0.9409191189720503,4.989583633668127,22.242186604251934,31.024183462383565,36.48453507923573
4.7,-4.310826303718902,-1.0237554722399984,0.861744229704891,1.2629358829458992,4.9832702487317695,22.19983177923526,30.937817853644503,36.32415890348775
4.8,-4.266897357976197,-0.9077764703321088,1.0449281484795483,1.5518613926391973,4.977668068645238,22.16175120022095,30.859955182275296,36.17909435456973
4.9,-4.2285041960082514,-0.8039785934496221,1.209265047020728,1.8108363628113637,4.972707646814491,22.12754485672376,30.7898079601592,36.04795955244673
5.0,-4.1950683014099415,-0.7111783274731073,1.3565722642315228,2.04274630445011,4.968325319464478,22.09684760923833,30.726659194584457,35.929500829588164
5.1,-4.166061120379844,-0.6282970686922341,1.4885051697370881,2.2502275402219247,4.964462839185549,22.069326431437258,30.66985611659392,35.82257845919771
5.2,-4.14100096863064,-0.5543537569325139,1.6065680190028955,2.4356787504742416,4.961067014386746,22.04467781857488,30.61880446170503,35.72615450431524
5.3,-4.1194499111657965,-0.4884575246458251,1.7121252260867932,2.601275739041535,4.958089354883738,22.02262536741806,30.57296327077929,35.639282426808556
5.4,-4.101010674159211,-0.4298005225093666,1.806412613943125,2.7489878016605473,4.95548572887847,22.00291752402217,30.53184016216011,35.561098138442375
5.5,-4.085323632606052,-0.3776510308953424,1.8905483448759395,2.8805945943218267,4.953216038657199,21.985325487725568,30.494987010492576,35.49081222675717
5.6,-4.072063905566164,-0.3313469281680661,1.9655433388449557,2.9977027733939607,4.951243904314432,21.96964128260967,30.461996053046118,35.42770314181637
5.7,-4.060938580552956,-0.2902895571847168,2.0323110652979293,3.1017619478586096,4.949536370909579,21.955675966553862,30.43249630964009,35.371111171317466
5.8,-4.051684081475193,-0.2539380102729484,2.0916766486302896,3.194079672685535,4.948063630237045,21.943257984605182,30.40615033822086,35.32043306976242
5.9,-4.044063688244781,-0.22180383707766385,2.1443852668624355,3.2758353430478606,4.946798759698451,21.932231653506392,30.382651274085894,35.27511723698986
6.0,-4.0378652117910825,-0.19344616877345702,2.1911098493682504,3.348092937247933,4.945717479013489,21.922455767790904,30.36172013061733,35.23465936352593
6.1,-4.032898824533473,-0.16846724436452773,2.2324580974882458,3.4118126143262355,4.9447979235457264,21.913802321162915,30.343103335495545,35.19859847876439
6.2,-4.028995043875746,-0.14650831989191893,2.26897886264512,3.467861208931719,4.944020433623481,21.90615533341296,30.326570483554313,35.1665133505875
6.3,-4.026002864393711,-0.12724593835837317,2.301167923154189,3.517021687745147,4.9433673594556,21.899409776447534,30.311912287672747,35.13801919579634
