lam,d0_10,d0_50,d0_100,d0_190,d2_10,d2_50,d2_100,d2_190,eps_10,eps_50,eps_100,eps_190
7.2,59.956398258429566,62.84776190531901,63.0076776532788,62.397644152271226,3.6528000353436267,10.768182724595984,9.122698190522067,1.0720521765840743,0.015189696492157397,0.5633151624735329,0.8464749503711803,0.9866944281992168
7.3,59.956398198520986,62.88034133380022,63.07111903127183,62.50993952485763,3.652800020279122,10.774817070389087,9.14769749029184,1.1404955205750074,0.026066871014223666,0.5864119349346447,0.8731381160233826,1.0140639471866435
7.4,59.95639813670941,62.91189799270134,63.1325319600738,62.61853410922032,3.652800034410299,10.781036667586056,9.171129799706511,1.2046379176835422,0.0367627993405449,0.6091533080684675,0.8994210250846384,1.041085463304582
7.5,59.956398078844444,62.94247905512696,63.19201194119737,62.7236071308107,3.6528000237492395,10.786862649917904,9.193076715187054,1.2647073710382941,0.04727309462909562,0.6315285047013024,0.9253096084531601,1.0677420980299632
7.6,59.95639802048263,62.972128848494265,63.24964860570034,62.82532655140459,3.652800025161628,10.792316076634778,9.213617993584279,1.3209246320239163,0.057593672763455575,0.6535273732257264,0.9507904966589478,1.0940176515551414
7.7,59.956397960519396,63.00088907248398,63.30552616135038,62.923849932906286,3.652800030412253,10.797416982827588,9.232830018490748,1.3735013100072633,0.06772079029289613,0.6751404560380857,0.9758510939839883,1.119896678900571
7.8,59.95639790392497,63.02879899182897,63.35972379532872,63.01932522038658,3.6528000295248,10.802184681518856,9.250786322843895,1.422640705034171,0.0776510148649795,0.6963589431442276,1.0004795408203668,1.1453644729683081
7.9,59.95639784991554,63.05589560329865,63.41231603433089,63.111891450298025,3.6528000314709765,10.806637910260342,9.267557858382004,1.4685383000241863,0.08738120446458075,0.7171746402945078,1.0246646893058031,1.170407057230054
8.0,59.95639779575568,63.082213798138085,63.463373081635275,63.20167940386523,3.652800033373677,10.810794621295884,9.283212681591635,1.511381473107635,0.09690850712097424,0.737579970887642,1.0483961105854303,1.1950112029011137
8.1,59.956397739955605,63.10778651082284,63.512961125620485,63.28881220461666,3.6528000354431045,10.814672092191277,9.297816167148786,1.5513499064212042,0.10623034348576735,0.7575679485388186,1.071664073028286,1.2191644210391699
8.2,59.956397688613514,63.132644857847595,63.56114262439486,63.37340586709534,3.652800037402789,10.818286909240237,9.311431013754046,1.5886157153772684,0.11534439701682339,0.7771321619067709,1.094459531465029,1.2428549623627032
8.3,59.95639763873657,63.156818250568485,63.60797655487389,63.45556978996748,3.652800039219685,10.821654982349411,9.324117302716203,1.6233436446755687,0.12424860276939866,0.7962667567734119,1.1167741130978355,1.2660718131470476
8.4,59.95639758518453,63.18033451357428,63.653518653616906,63.53540721839984,3.652800041181897,10.82479155668778,9.335932552142669,1.655691255492391,0.1329411370144424,0.8149664189806938,1.1386001034848174,1.2888046899263434
8.5,59.95639753708948,63.20322000029388,63.697821643853665,63.6130156733867,3.652800042915622,10.8277112180876,9.346931761632101,1.6858090973599529,0.14142040774236328,0.833226358377211,1.1599304328065623,1.3110440332382371
8.6,59.95639749235242,63.22549967299976,63.74093542245834,63.68848732862257,3.6528000446633713,10.830427915176598,9.357167485089214,1.7138409150853113,0.14968504435210614,0.8510422911552998,1.1807586600648812,1.3327809986646846
8.7,59.95639744486629,63.24719719676452,63.78290724900365,63.76190937109022,3.652800046508228,10.83295496804033,9.366689881924785,1.7399238247617976,0.1577338887393451,0.868410424038759,1.2010789583979427,1.3540074476533375
8.8,59.956397399826756,63.26833503195618,63.82378192487031,63.83336433730396,3.6528000484366174,10.835305083429756,9.375546779403138,1.7641885026701636,0.16556598646825715,0.8853274382375657,1.2208860996091864,1.374715936681405
8.9,59.956397357254254,63.28893449970654,63.86360194208466,63.902930409890125,3.652800050328807,10.837490370053626,9.383783735417449,1.7867593729720723,0.1731805780622945,0.9017904733969034,1.240175438259604,1.394899705189989
