lam,d0_10,d0_50,d0_100,d0_190
22.6,3.8480872011111598,12.308760202108665,12.002117280223256,5.749993481429981
22.7,3.8946325471151204,12.644892581161663,12.561272662490872,6.501644741163728
22.8,3.940044881293094,12.975559120649107,13.112905088127004,7.244813507619228
22.9,3.984388127385992,13.301041026783224,13.657351049324724,7.979784057728608
23.0,4.0277220151144215,13.621605796242395,14.194934491458984,8.706834548794943
23.1,4.070102436020442,13.937508161202587,14.725967456470215,9.426237079236275
23.2,4.1115817642896015,14.248990964353217,15.250750697045286,10.138257764549177
23.3,4.15220914653705,14.556285969955216,15.76957426267009,10.84315682638399
23.4,4.19203076403207,14.859614616435643,16.28271805865331,11.541188692828495
23.5,4.231090070400738,15.159188715508481,16.790452379255363,12.232602108190235
23.6,4.269428007469827,15.455211102354449,17.293038416039543,12.917640250738643
23.7,4.307083201591116,15.747876240983715,17.790728742594965,13.596540857030845
23.8,4.344092142506051,16.037370788535846,18.283767776718307,14.269536351589942
23.9,4.380489346566174,16.323874121937894,18.772392221173664,14.93685398083895
24.0,4.416307505914936,16.607558830042922,19.256831484080667,15.598715950314293
24.1,4.451577625052078,16.888591174098305,19.73730807997735,16.255339564293696
24.2,4.486329146041646,17.16713151915106,20.21403801256862,16.906937367073226
24.3,4.520590063484162,17.44333473877468,20.687231140125416,17.55371728521906
24.4,4.554387030251527,17.717350595303692,21.1570915244692,18.195882770199837
24.5,4.587745454874257,17.989324097581374,21.62381776445844,18.833632940882314
24.6,4.620689591377177,18.25939583806253,22.087603314815333,19.46716272543538
24.7,4.653242622275399,18.527702310966642,22.548636791142737,20.096663002248555
24.8,4.685426735369268,18.79437621304215,23.007102261911403,20.722320739527238
24.9,4.717263194911927,19.05954672838193,23.463179528165448,21.344319133267867
25.0,4.748772407665576,19.323339798621763,23.9170443916818,21.962837743366475
25.1,4.77997398431143,19.585878379752216,24.368868912263437,22.57805262764396
25.2,4.810886796633538,19.847282686687176,24.818821654810836,23.19013647361284
25.3,4.841529030856056,20.10767042664953,25.26706792681339,23.79925872783169
25.4,4.871918237478114,20.367157022361692,25.71377000683023,24.405585722726816
25.5,4.902071377918506,20.6258558259626,26.1590873645485,25.009280800777592
25.6,4.932004868254068,20.883878324512214,26.603176872933275,25.610504435986982
25.7,4.961734620310242,21.14133433789203,27.04619301298491,26.2094143525711
25.8,4.991276080340101,21.398332209859635,27.48828807159735,26.806165640821312
25.9,5.0206442655073324,21.65497899297366,27.929612332954985,27.400910870101708
26.0,5.049853798371265,21.911380628065427,28.370314263925447,27.993800198958283
26.1,5.078918939555377,22.16764211889862,28.81054069385022,28.58498148232192
26.2,5.107853618766767,22.42386770262851,29.250436989125962,29.174600375799617
26.3,5.1366714643208224,22.680161016643872,29.690147222953033,29.762800437051066
26.4,5.165385831314094,22.936625262351257,30.129814340601012,30.34972322425189
26.5,5.194009828577877,23.193363366441037,30.569580320532644,30.935508391652437
26.6,5.222556344536137,23.450478140155578,31.009586331686318,31.520293782240234
26.7,5.251038072083035,23.70807243706696,31.44997288724017,32.104215517516046
26.8,5.279467532588188,23.966249309857233,31.890879995124713,32.68740808439815
26.9,5.307857099131462,24.225112166585813,32.33244730555251,33.270004419262555
27.0,5.336219019063546,24.48476492692102,32.774814255824104,33.852135989133174
27.1,5.364565435983477,24.74531217880783,33.218120212649644,34.43393287003081
27.2,5.3929084112202235,25.006859336040225,33.662504612183554,35.01552382248736
27.3,5.421259944901779,25.26951279720835,34.10810709801977,35.59703636423234
27.4,5.449631996692151,25.53338010648953,34.55506765730256,36.17859684005173
27.5,5.4780365062741545,25.798570116758757,35.003526755157644,36.76033048882017
27.6,5.506485413653717,26.06519315549773,35.45362546758963,37.34236150769706
27.7,5.534990679360237,26.333361193992435,35.90550561300751,37.924813113482486
27.8,5.563564304616356,26.603188020316434,36.35930988251076,38.50780760111251
27.9,5.592218351549645,26.874789416612504,36.815181969029425,39.09146639927906
28.0,5.620964963519324,27.148283341197843,37.27326669547482,39.67591012314597
28.1,5.649816385630249,27.423790116035295,37.733710141934246,40.26125862413324
28.2,5.678784985508737,27.701432620133524,38.19665977199385,40.84763103672992
28.3,5.707883274414533,27.981336489458588,38.662264558264184,41.43514582229555
28.4,5.737123928766036,28.263630323965316,39.13067510710061,42.02392080979786
28.5,5.7665198121573455,28.548445902381435,39.602043782561175,42.614073233432855
28.6,5.7960839979488545,28.83591840540785,40.07652482957335,43.205719767061815
28.7,5.825829792516032,29.1261866480299,40.55427449627771,43.79897655539659
28.8,5.85577075924473,29.419393321667744,41.03545115549284,44.39395924185356
28.9,5.88592074336616,29.71568524693347,41.52021542521558,44.990782992993914
29.0,5.916293897728758,30.015213637800066,42.008730288026925,45.58956251944225
29.1,5.946904709610723,30.31813437803302,42.501161209268574,46.190412093229284
29.2,5.9777680286826715,30.624608310781277,42.99767625381667,46.79344556136822
29.3,6.008899096237163,30.934801542272186,43.49844620118018,47.3987763556328
29.4,6.040313575809936,31.24888576061141,44.003644658766035,48.00651749835917
29.5,6.0720275853263574,31.567038570741033,44.51344817287141,48.61678160415898
29.6,6.104057730916762,31.88944384667378,45.028036337167485,49.22968087739803
29.7,6.136421142555057,32.21629210217921,45.547591898238615,49.845327105293705
29.8,6.16913551168733,32.54778088116987,46.072300857633124,50.463831646474056
29.9,6.202219131031244,32.8841151690999,46.60235257005513,51.085305414836654
30.0,6.235690936741244,33.225507826767085,47.13793983698479,51.7098588585342
30.1,6.26957055315226,33.5721800479813,47.67925899511142,52.33760193391129
30.2,6.303878340332803,33.92436184264406,48.22650999885644,52.968644074207546
30.3,6.338635444699112,34.28229254686355,48.77989649614797,53.60309415283744
30.4,6.373863852965406,34.6462213618125,49.339625896533235,54.2410604410504
30.5,6.40958644973037,35.016407923121314,49.905909430625,54.88265055977378
30.6,6.445827079029282,35.39312290268068,50.47896219978632,55.52797142543195
30.7,6.482610610212402,35.77664864481216,51.059003214795844,56.17712918953778
30.8,6.519963008546256,36.167279838843875,51.64625542216722,56.83022917184515
30.9,6.557911410973717,36.56532423020348,52.24094571665871,57.48737578685669
31.0,6.596484207513362,36.97110337220859,52.843304938347,58.148672463475265
31.1,6.63571112882821,37.384953420791845,53.45356785251838,58.814221557595445
31.2,6.675623340549115,37.8072259744417,54.071973110473266,59.484124257432
31.3,6.71625354500125,38.23828896166519,54.69876318918403,60.15848048138881
31.4,6.757636091051067,38.678527578278775,55.3341843075595,60.83738876828119
31.5,6.799807092870963,39.12834527680857,55.97848631694823,61.52094615973228
31.6,6.842804558507039,39.58816481020633,56.6319225632173,62.20924807457757
31.7,6.886668529235446,40.05842933197934,57.29474971774571,62.90238817513044
31.8,6.931441230806534,40.539603554652,57.967227574262324,63.600458225172275
31.9,6.9771672378034335,41.032174968226904,58.64961880849104,64.3035479395609
32.0,7.023893652487558,41.536655119977794,59.34218869716699,65.01174482536965
32.1,7.071670299667842,42.05358095645156,60.04520479300237,65.72513401449886
32.2,7.120549939319023,42.583516227975,60.75893655183049,66.44379808773695
32.3,7.170588498887151,43.127052955214346,61.48365490812064,67.16781689027877
32.4,7.221845327465953,43.68481295639684,62.219631794897964,67.89726733875595
32.5,7.274383474306182,44.25744943262281,62.96713960381662,68.63222321987067
32.6,7.328269994441507,44.84564860724848,63.72645058130056,69.37275498078051
32.7,7.383576284581923,45.45013141352426,64.49783615643226,70.11892951143203
32.8,7.440378452850558,46.07165522249139,65.28156619624278,70.87080991909946
32.9,7.4987577264282494,46.71101560048702,66.07790818423705,71.62845529544785
33.0,7.558800901737039,47.369048082403964,66.88712631794002,72.39192047650943
33.1,7.620600842449294,48.04662994300123,67.70948052154492,73.16125579603329
33.2,7.684257031372263,48.744681943958476,68.54522536996981,73.93650683274315
33.3,7.749876183146517,49.464170028894635,69.39460892096483,74.71771415212525
33.4,7.817572925734525,50.20610693208547,70.25787145250806,75.50491304344693
33.5,7.887470559892211,50.9715536589834,71.13524410320058,76.29813325279893
33.6,7.95970190724462,51.76162078770463,72.0269474142878,77.09739871304745
33.7,8.03441025927001,52.57746953024363,72.93318977274232,77.90272727167381
33.8,8.11175044148537,53.42031248014802,73.85416575594932,78.71413041757727
33.9,8.191890009484206,54.29141395958753,74.79005437990675,79.53161300801642
34.0,8.275010596280415,55.19208986305379,75.7410172541259,80.35517299695718
34.1,8.361309433758434,56.12370687726166,76.70719664832711,81.1848011661991
34.2,8.451001075034856,57.08768093717029,77.68871347766357,82.02048086074176
34.3,8.544319349351488,58.08547475650933,78.6856652153366,82.86218772994516
34.4,8.641519586927743,59.11859424803439,79.69812374384844,83.70988947612872
34.5,8.742881158233898,60.18858362440096,80.72613315824896,84.5635456123315
34.6,8.84871038070156,61.29701894579101,81.76970753764766,85.42310723102847
34.7,8.959343856335625,62.445499856353244,82.82882870353606,86.28851678566686
34.8,9.075152316510126,63.63563922969293,83.90344398662468,87.1597078869344
34.9,9.196545066030572,64.8690504262206,84.99346402617641,88.03660511571553
35.0,9.32397513811665,66.14733185492616,86.09876062887372,88.91912385471485
35.1,9.457945296326336,67.47204853264758,87.21916471651406,89.80717014074128
35.2,9.599015049944637,68.844710349529,88.35446439426654,90.7006405396349
35.3,9.747808887758795,70.26674678525004,89.50440317312106,91.5994220457944
35.4,9.905025983766777,71.73947788260702,90.66867838166715,92.50339200821563
35.5,10.071451690328956,73.26408137934413,91.84693980347438,93.41241808488208
35.6,10.247971213750564,74.84155603194975,93.0387885763864,94.3263582272586
35.7,10.43558596993412,76.47268134169926,94.24377638994686,95.24506069652436
35.8,10.635433251298725,78.15797411701956,95.46140501565093,96.16836411304125
35.9,10.848810011274614,79.89764257741972,96.69112620265965,97.09609754039542
36.0,11.077201804164266,81.69153901814468,97.9323419683916,98.0280806051609
36.1,11.322318226821086,83.53911240021385,99.18440530931717,98.96412365332836
36.2,11.58613662396849,85.43936258843019,100.44662135196893,99.90402794411307
36.3,11.870956383441596,87.3907983021656,101.71824895831487,100.84758588160324
36.4,12.179466922717092,89.39140113333525,102.99850279246557,101.79458128444813
36.5,12.51483354424843,91.43859817897285,104.28655584816545,102.74478969349724
36.6,12.880806849076587,93.52924588493819,105.58154242825753,103.69797871701118
36.7,13.281863549436876,95.65962755787092,106.88256155867414,104.65390841275575
36.8,13.723389623635885,97.82546664036828,108.18868081095785,105.61233170598543
36.9,14.211921296276463,100.02195724430284,109.49894049861359,106.57299484200523
37.0,14.755466073672952,102.24381261111694,110.81235820471795,107.53563787169293
37.1,15.363936258989717,104.48533115969148,112.12793359062582,108.49999516805899
37.2,16.049743052797407,106.74047866850526,113.44465342923422,109.46579597162903
37.3,16.828623927157043,109.00298402215309,114.76149680115125,110.43276496215347
37.4,17.720815281357268,111.26644495043442,116.07744038798583,111.40062285389519
37.5,18.752746623198465,113.52443941602445,117.39146379492425,112.36908701150284
37.6,19.959539764008014,115.77063785807293,118.70255483392918,113.33787208327712
37.7,21.38877944829941,117.99891143034392,120.00971469976938,114.30669064845343
37.8,23.106339984990665,120.20343169246762,121.31196297383454,115.2752538749794
37.9,25.205613207564767,122.37875788101147,122.60834239461175,116.24327218416005
38.0,27.822469840069083,124.51990882103743,123.89792333913798,117.21045591846561
38.1,31.15995306514427,126.62241762893157,125.17980796643963,118.17651600876849
38.2,35.529084109331926,128.6823684849143,126.45313398140406,119.14116463727747
38.3,41.413232657899904,130.69641580903388,127.71707798566491,120.10411589248494
38.4,49.550343141376615,132.6617870709318,128.97085839079818,121.06508641252256
38.5,60.94397851057533,134.5762711456431,130.21373787761604,122.0237960134443
38.6,76.42985783731993,-43.56180542746091,131.44502539401407,122.97996829910724
38.7,95.24023106249189,-41.75361171131572,132.66407769194277,123.93333124951094
38.8,114.0142672707963,-39.999852580039814,133.870300411611,124.88361778466842
38.9,129.42560260032184,-38.30081343477992,-44.936851272065205,125.8305663013304
39.0,-39.24871678973232,-36.65640725236571,-43.75787241986192,126.7739211801414
39.1,-31.160488771339715,-35.06622212105094,-42.59320848955235,127.7134332610971
39.2,-25.309390052994484,-33.52956777372487,-41.443255858128914,128.64886028546005
39.3,-20.96266087245812,-32.04551998143673,-40.30836267201916,129.57996730260496
39.4,-17.64074398285291,-30.612961996695365,-39.18882999020036,130.50652704057015
39.5,-15.035047708463926,-29.230622522939797,-38.08491318408681,131.42832023940417
39.6,-12.944036234538315,-27.897109927119843,-36.99682355770255,132.3451359467095
