lam,d0_10,d0_50,d0_100,d0_190
21.1,8.189939263902575,6.438750317439214,3.883450034135367,0.6393567971858131
21.2,8.203097639510107,6.461472769715653,3.912680483584067,0.6769803389049339
21.3,8.216154237014072,6.484015608048906,3.941677266309238,0.7142992724712827
21.4,8.229110242585163,6.506380972258015,3.9704432008065607,0.7513173280262784
21.5,8.24196682393511,6.528570968097811,3.998981060071056,0.7880381743954876
21.6,8.254725130675562,6.550587667937043,4.027293572517293,0.8244654203560897
21.7,8.267386294668496,6.572433111420641,4.05538342287779,0.8606026158725552
21.8,8.27995143036857,6.594109306115808,4.083253253079201,0.8964532533020044
21.9,8.292421635157584,6.615618228143054,4.110905663098237,0.9320207685697354
22.0,8.304797989671187,6.636961822792401,4.1383432117957355,0.9673085423153445
22.1,8.317081558118149,6.658142005124866,4.165568417731813,1.0023199010113852
22.2,8.329273388592359,6.679160660560049,4.192583759961315,1.037058118054199
22.3,8.341374513377643,6.700019645450018,4.219391678810125,1.0715264148286396
22.4,8.353385949245773,6.720720787639762,4.2459945766333655,1.105727961746591
22.5,8.365308697747695,6.741265887014837,4.272394818555986,1.1396658792611818
22.6,8.377143745498245,6.761656716036186,4.298594733195244,1.1733432388557896
22.7,8.388892064454426,6.781895020262904,4.3245966133671985,1.206763064010005
22.8,8.400554612187543,6.801982518862852,4.350402716776282,1.2399283311427804
22.9,8.412132332149273,6.821920905111854,4.376015266688953,1.2728419705321377
23.0,8.423626153931801,6.841711846881365,4.401436452591767,1.305506867214875
23.1,8.435036993522251,6.861356987115275,4.426668430834839,1.3379258618638197
23.2,8.44636575355152,6.880857944295844,4.4517133252595285,1.370101751644605
23.3,8.457613323537645,6.900216312899369,4.476573227813058,1.4020372910537102
23.4,8.468780580123878,6.919433663841475,4.501250199148299,1.4337351927353548
23.5,8.479868387311578,6.938511544912586,4.525746269210078,1.4651981282811355
23.6,8.490877596688007,6.957451481203828,4.550063437809087,1.4964287290097156
23.7,8.501809047649301,6.976254975523322,4.574203675181599,1.5274295867299348
23.8,8.512663567618608,6.99492350880345,4.5981689225379165,1.558203254485914
23.9,8.523441972259446,7.013458540499306,4.621961092597602,1.5887522472853715
24.0,8.534145065684708,7.031861508978079,4.645582070113764,1.619079042811097
24.1,8.54477364066103,7.05013383190048,4.66903371238512,1.6491860821167497
24.2,8.555328478808923,7.068276906593249,4.692317849756625,1.6790757703070291
24.3,8.565810350798634,7.0862921104143854,4.71543628611002,1.7087504772026751
24.4,8.57622001654196,7.104180801109708,4.738390799342737,1.7382125379899078
