lam,d0_10,d0_50,d0_100,d0_190
36.2,-2.940194334021814,-8.629443757483923,-10.810477404581023,-12.020154035960914
36.3,-2.9401943313467576,-8.629443753570355,-10.810477464336188,-12.020154439626333
36.4,-2.9401943287079257,-8.629443749705823,-10.810477523259804,-12.020154837727718
36.5,-2.940194326104733,-8.629443745889597,-10.810477581365802,-12.02015523035686
36.6,-2.9401943235365975,-8.629443742120964,-10.810477638667464,-12.020155617603754
36.7,-2.9401943210029624,-8.629443738399221,-10.8104776951783,-12.020155999556692
36.8,-2.940194318503271,-8.629443734723667,-10.810477750911414,-12.02015637630229
36.9,-2.940194316036979,-8.629443731093636,-10.810477805879508,-12.020156747925494
37.0,-2.940194313603547,-8.629443727508434,-10.810477860095226,-12.020157114509656
37.1,-2.9401943112024593,-8.629443723967428,-10.810477913570772,-12.020157476136545
37.2,-2.940194308833195,-8.629443720469963,-10.81047796631828,-12.020157832886387
37.3,-2.940194306495253,-8.629443717015404,-10.810478018349668,-12.020158184837872
37.4,-2.940194304188136,-8.629443713603113,-10.810478069676584,-12.020158532068267
37.5,-2.940194301911358,-8.629443710232486,-10.81047812031032,-12.02015887465334
37.6,-2.940194299664443,-8.62944370690293,-10.810478170262172,-12.020159212667467
37.7,-2.9401942974469177,-8.629443703613832,-10.81047821954303,-12.020159546183635
37.8,-2.94019429525833,-8.629443700364611,-10.810478268163791,-12.020159875273471
37.9,-2.9401942930982203,-8.629443697154706,-10.810478316134995,-12.020160200007298
38.0,-2.940194290966149,-8.629443693983536,-10.810478363467,-12.020160520454109
38.1,-2.940194288861678,-8.629443690850554,-10.810478410170036,-12.020160836681637
38.2,-2.94019428678438,-8.62944368775521,-10.810478456254137,-12.020161148756367
38.3,-2.940194284733843,-8.62944368469697,-10.810478501728998,-12.02016145674357
38.4,-2.9401942827096423,-8.629443681675298,-10.810478546604312,-12.020161760707332
38.5,-2.940194280711379,-8.629443678689682,-10.810478590889582,-12.020162060710545
38.6,-2.9401942787386557,-8.629443675739612,-10.810478634594086,-12.020162356814991
38.7,-2.9401942767910825,-8.629443672824578,-10.810478677726877,-12.02016264908128
38.8,-2.940194274868273,-8.629443669944093,-10.810478720296874,-12.020162937568983
38.9,-2.9401942729698503,-8.629443667097656,-10.81047876231301,-12.020163222336558
39.0,-2.940194271095446,-8.629443664284802,-10.810478803783772,-12.020163503441422
39.1,-2.9401942692446976,-8.629443661505055,-10.81047884471769,-12.02016378093998
39.2,-2.940194267417244,-8.629443658757955,-10.810478885123054,-12.020164054887577
39.3,-2.940194265612735,-8.629443656043048,-10.810478925008113,-12.020164325338616
39.4,-2.9401942638308287,-8.629443653359873,-10.810478964380858,-12.020164592346516
39.5,-2.9401942620711843,-8.629443650708007,-10.810479003249016,-12.020164855963738
39.6,-2.940194260333469,-8.629443648087001,-10.81047904162044,-12.020165116241818
39.7,-2.940194258617356,-8.629443645496435,-10.810479079502828,-12.020165373231393
39.8,-2.940194256922524,-8.62944364293588,-10.810479116903453,-12.020165626982182
39.9,-2.940194255248657,-8.629443640404935,-10.810479153829695,-12.02016587754305
40.0,-2.940194253595444,-8.62944363790319,-10.810479190288858,-12.020166124961994
40.1,-2.9401942519625806,-8.62944363543023,-10.810479226287965,-12.020166369286173
40.2,-2.9401942503497684,-8.629443632985678,-10.810479261833821,-12.020166610561931
40.3,-2.940194248756709,-8.629443630569142,-10.810479296933456,-12.020166848834782
40.4,-2.940194247183115,-8.62944362818024,-10.810479331593493,-12.020167084149474
40.5,-2.9401942456287027,-8.629443625818595,-10.810479365820564,-12.02016731654997
40.6,-2.9401942440931905,-8.62944362348383,-10.810479399621016,-12.020167546079458
40.7,-2.9401942425763052,-8.629443621175588,-10.81047943300136,-12.020167772780416
40.8,-2.940194241077774,-8.629443618893513,-10.810479465967724,-12.020167996694546
40.9,-2.9401942395973353,-8.629443616637253,-10.810479498526384,-12.02016821786288
41.0,-2.940194238134721,-8.629443614406457,-10.810479530683306,-12.020168436325708
41.1,-2.9401942366896776,-8.62944361220078,-10.810479562444353,-12.020168652122658
41.2,-2.940194235261955,-8.629443610019889,-10.810479593815433,-12.020168865292668
41.3,-2.9401942338513036,-8.629443607863443,-10.810479624802309,-12.020169075874025
41.4,-2.940194232457476,-8.629443605731144,-10.810479655410559,-12.020169283904355
41.5,-2.940194231080235,-8.629443603622642,-10.81047968564578,-12.020169489420661
41.6,-2.9401942297193426,-8.62944360153763,-10.810479715513312,-12.020169692459307
41.7,-2.9401942283745655,-8.6294435994758,-10.81047974501861,-12.020169893056057
41.8,-2.9401942270456796,-8.62944359743684,-10.81047977416685,-12.020170091246076
41.9,-2.940194225732456,-8.629443595420454,-10.810479802963211,-12.020170287063921
42.0,-2.9401942244346753,-8.629443593426343,-10.810479831412874,-12.020170480543594
42.1,-2.940194223152121,-8.629443591454208,-10.810479859520711,-12.020170671718503
42.2,-2.940194221884579,-8.629443589503776,-10.810479887291793,-12.02017086062154
42.3,-2.940194220631835,-8.629443587574745,-10.810479914730783,-12.02017104728502
42.4,-2.940194219393689,-8.629443585666845,-10.810479941842559,-12.020171231740719
42.5,-2.940194218169934,-8.629443583779798,-10.81047996863167,-12.020171414019918
42.6,-2.9401942169603665,-8.629443581913335,-10.810479995102789,-12.020171594153352
42.7,-2.9401942157647944,-8.629443580067193,-10.810480021260473,-12.020171772171278
42.8,-2.9401942145830238,-8.629443578241096,-10.810480047109124,-12.020171948103421
42.9,-2.9401942134148618,-8.629443576434795,-10.810480072653059,-12.020172121979062
43.0,-2.9401942122601183,-8.629443574648038,-10.810480097896669,-12.020172293826972
43.1,-2.940194211118617,-8.629443572880566,-10.81048012284421,-12.02017246367546
43.2,-2.940194209990171,-8.629443571132128,-10.810480147499687,-12.020172631552391
43.3,-2.9401942088745976,-8.629443569402488,-10.810480171867338,-12.020172797485163
43.4,-2.9401942077717287,-8.629443567691409,-10.810480195951094,-12.020172961500736
43.5,-2.9401942066813866,-8.629443565998645,-10.810480219754961,-12.02017312362562
43.6,-2.9401942056034014,-8.629443564323967,-10.810480243282768,-12.020173283885935
43.7,-2.9401942045376064,-8.629443562667142,-10.810480266538466,-12.020173442307339
43.8,-2.940194203483835,-8.629443561027946,-10.81048028952576,-12.020173598915108
43.9,-2.9401942024419285,-8.629443559406155,-10.81048031224836,-12.02017375373409
44.0,-2.9401942014117215,-8.62944355780155,-10.810480334709835,-12.020173906788765
44.1,-2.9401942003930626,-8.629443556213914,-10.810480356913981,-12.020174058103207
44.2,-2.9401941993857945,-8.62944355464304,-10.810480378864131,-12.020174207701109
44.3,-2.9401941983897637,-8.62944355308871,-10.810480400563906,-12.020174355605784
44.4,-2.9401941974048196,-8.629443551550711,-10.810480422016543,-12.020174501840179
44.5,-2.9401941964308165,-8.629443550028851,-10.810480443225627,-12.020174646426895
44.6,-2.9401941954676074,-8.629443548522922,-10.810480464194336,-12.020174789388143
44.7,-2.9401941945150507,-8.629443547032738,-10.810480484926023,-12.020174930745828
44.8,-2.9401941935730034,-8.629443545558077,-10.810480505423818,-12.020175070521471
44.9,-2.9401941926413313,-8.62944354409877,-10.81048052569087,-12.0201752087363
45.0,-2.940194191719891,-8.629443542654617,-10.81048054573037,-12.020175345411161
45.1,-2.9401941908085494,-8.629443541225434,-10.810480565545236,-12.020175480566614
45.2,-2.9401941899071793,-8.629443539811033,-10.810480585138736,-12.020175614222886
45.3,-2.9401941890156476,-8.629443538411243,-10.810480604513579,-12.02017574639989
45.4,-2.9401941881338214,-8.62944353702587,-10.810480623672811,-12.020175877117236
45.5,-2.9401941872615804,-8.62944353565474,-10.810480642619295,-12.020176006394232
45.6,-2.9401941863987937,-8.629443534297694,-10.810480661355793,-12.020176134249878
45.7,-2.9401941855453457,-8.629443532954543,-10.810480679885211,-12.020176260702895
45.8,-2.9401941847011086,-8.629443531625121,-10.810480698210206,-12.020176385771705
45.9,-2.9401941838659695,-8.629443530309263,-10.81048071633343,-12.020176509474473
46.0,-2.940194183039805,-8.62944352900681,-10.810480734257732,-12.020176631829045
46.1,-2.9401941822225055,-8.629443527717589,-10.810480751985473,-12.020176752853043
46.2,-2.940194181413955,-8.629443526441456,-10.810480769519478,-12.020176872563773
46.3,-2.9401941806140375,-8.629443525178235,-10.810480786862177,-12.020176990978324
46.4,-2.940194179822648,-8.629443523927776,-10.810480804016088,-12.020177108113497
46.5,-2.9401941790396777,-8.629443522689938,-10.810480820983623,-12.020177223985845
46.6,-2.9401941782650156,-8.629443521464559,-10.810480837767201,-12.020177338611674
46.7,-2.9401941774985563,-8.629443520251485,-10.81048085436927,-12.020177452007054
46.8,-2.9401941767402002,-8.629443519050575,-10.810480870792189,-12.020177564187806
46.9,-2.94019417598984,-8.629443517861692,-10.810480887038247,-12.020177675169503
47.0,-2.9401941752473784,-8.62944351668468,-10.81048090310975,-12.020177784967508
47.1,-2.940194174512714,-8.629443515519403,-10.810480919008851,-12.020177893596935
47.2,-2.9401941737857498,-8.62944351436572,-10.81048093473787,-12.020178001072686
47.3,-2.9401941730663883,-8.629443513223503,-10.81048095029897,-12.020178107409436
47.4,-2.940194172354534,-8.629443512092601,-10.8104809656943,-12.020178212621648
47.5,-2.9401941716500932,-8.629443510972902,-10.810480980925925,-12.020178316723557
47.6,-2.9401941709529757,-8.629443509864254,-10.81048099599597,-12.020178419729215
47.7,-2.9401941702630876,-8.629443508766535,-10.810481010906544,-12.020178521652435
47.8,-2.9401941695803386,-8.629443507679614,-10.810481025659518,-12.020178622506853
47.9,-2.940194168904647,-8.629443506603371,-10.810481040257004,-12.020178722305893
48.0,-2.9401941682359163,-8.62944350553768,-10.810481054700922,-12.02017882106278
48.1,-2.940194167574067,-8.629443504482419,-10.810481068993315,-12.020178918790556
48.2,-2.94019416691901,-8.629443503437463,-10.810481083135947,-12.020179015502075
48.3,-2.940194166270666,-8.62944350240269,-10.810481097130767,-12.02017911120998
48.4,-2.9401941656289514,-8.629443501377988,-10.810481110979588,-12.020179205926757
48.5,-2.940194164993783,-8.629443500363237,-10.810481124684257,-12.0201792996647
48.6,-2.9401941643650815,-8.629443499358327,-10.81048113824661,-12.02017939243594
48.7,-2.9401941637427695,-8.629443498363138,-10.810481151668322,-12.020179484252404
48.8,-2.940194163126771,-8.62944349737756,-10.810481164951273,-12.020179575125878
48.9,-2.9401941625170043,-8.629443496401484,-10.81048117809708,-12.020179665067953
49.0,-2.9401941619133996,-8.629443495434812,-10.810481191107476,-12.020179754090066
49.1,-2.940194161315872,-8.629443494477414,-10.810481203984125,-12.020179842203504
49.2,-2.9401941607243653,-8.629443493529202,-10.810481216728714,-12.020179929419369
49.3,-2.9401941601387938,-8.629443492590058,-10.810481229342798,-12.020180015748611
49.4,-2.940194159559089,-8.629443491659899,-10.810481241827974,-12.020180101202047
49.5,-2.940194158985179,-8.629443490738604,-10.81048125418592,-12.02018018579031
49.6,-2.940194158417003,-8.629443489826073,-10.810481266418147,-12.020180269523896
49.7,-2.940194157854479,-8.629443488922226,-10.810481278526135,-12.020180352413146
49.8,-2.9401941572975523,-8.629443488026947,-10.810481290511389,-12.020180434468275
49.9,-2.940194156746149,-8.62944348714014,-10.810481302375521,-12.020180515699334
50.0,-2.940194156200206,-8.629443486261719,-10.81048131411986,-12.02018059611623
50.1,-2.940194155659657,-8.629443485391592,-10.810481325745947,-12.020180675728753
50.2,-2.9401941551244404,-8.629443484529645,-10.810481337255164,-12.020180754546539
50.3,-2.94019415459449,-8.62944348367581,-10.810481348648937,-12.020180832579099
50.4,-2.9401941540697503,-8.62944348282999,-10.810481359928701,-12.020180909835798
50.5,-2.940194153550152,-8.629443481992089,-10.81048137109572,-12.020180986325887
50.6,-2.9401941530356384,-8.629443481162024,-10.810481382151456,-12.020181062058475
50.7,-2.9401941525261535,-8.629443480339708,-10.810481393097135,-12.020181137042556
50.8,-2.9401941520216295,-8.629443479525056,-10.810481403934109,-12.020181211286983
50.9,-2.9401941515220167,-8.62944347871798,-10.810481414663695,-12.020181284800529
51.0,-2.940194151027257,-8.629443477918397,-10.810481425287204,-12.020181357591783
51.1,-2.940194150537291,-8.629443477126225,-10.810481435805821,-12.020181429669265
51.2,-2.940194150052063,-8.629443476341388,-10.810481446220733,-12.02018150104136
51.3,-2.940194149571521,-8.629443475563791,-10.810481456533378,-12.02018157171634
51.4,-2.940194149095611,-8.629443474793375,-10.810481466744749,-12.020181641702358
51.5,-2.940194148624273,-8.629443474030046,-10.810481476856138,-12.020181711007483
51.6,-2.940194148157464,-8.629443473273732,-10.8104814868687,-12.020181779639628
51.7,-2.9401941476951254,-8.629443472524349,-10.810481496783543,-12.02018184760664
51.8,-2.940194147237208,-8.629443471781837,-10.810481506601914,-12.02018191491624
51.9,-2.9401941467836608,-8.629443471046104,-10.81048151632484,-12.020181981576048
52.0,-2.940194146334434,-8.629443470317094,-10.810481525953568,-12.020182047593579
