lam,d0_10,d0_50,d0_100,d0_190,d2_10,d2_50,d2_100,d2_190,eps_10,eps_50,eps_100,eps_190
29.7,102.61140000000634,65.43872147951024,47.16289919247859,27.928607083167137,-0.6689958426691274,-6.632520624452489,-13.233746366522363,-22.324166926072046,1.2709184956642097,2.066088964299443,2.056644834976483,2.155765956938239
29.8,102.61140000002557,65.43908210321199,47.1635866096472,27.92982583599164,-0.6689958516408474,-6.632508421383089,-13.233706772823849,-22.324065761059686,1.2709185783855426,2.0660217228858424,2.0564789199963593,2.155413583738124
29.9,102.6114000000111,65.43944783499316,47.16428371469568,27.931061624429073,-0.6689958593179423,-6.6324960253594485,-13.233666564593515,-22.32396302924162,1.2709186520533553,2.0659534673414286,2.056310529966214,2.1550559861331977
30.0,102.61140000001029,65.43981845726515,47.16499009408787,27.932313718680447,-0.6689958657404477,-6.632483444386417,-13.233625767443863,-22.323858795991644,1.2709187169529388,2.065884240203016,2.05613976897039,2.1546933845350575
30.1,102.61140000000542,65.44019375022528,47.16570533010194,27.93358138168001,-0.6689958709484438,-6.6324706865402785,-13.233584407216856,-22.323753127263327,1.2709187733589693,2.06581408439912,2.0559667422008023,2.1543260014171493
30.2,102.61139999999742,65.44057349225889,47.16642900160875,27.934863870296137,-0.6689958749815648,-6.632457759954362,-13.233542509942295,-22.3236460894858,1.2709188215526488,2.0657430431997112,2.0557915555719886,2.1539540609434233
30.3,102.6114000000015,65.44095746027318,47.16716068464718,27.936160436448432,-0.6689958778789681,-6.632444672807268,-13.23350010179812,-22.323537749466063,1.2709188617814011,2.0656711601290523,2.055614315607737,2.153577788657689
30.4,102.61140000000754,65.44134542998663,47.16789995305219,27.937470328171248,-0.6689958796795387,-6.6324314333123136,-13.233457209077384,-22.32342817429707,1.2709188943308023,2.065598478917758,2.0554351294950095,2.15319741115212
30.5,102.61139999998734,65.4417371762534,47.16864637893855,27.93879279066603,-0.6689958804218056,-6.632418049706317,-13.233413858149557,-22.323317431266247,1.2709189194523636,2.0655250434340795,2.0552541046088995,2.1528131557597434
30.6,102.61140000000496,65.44213247343934,47.16939953353991,27.940127067375876,-0.6689958801433351,-6.6324045302360535,-13.233370075424366,-22.323205587762406,1.270918937446937,2.065450897620917,2.0550713486066208,2.1524252502424854
30.7,102.61139999999662,65.44253109555878,47.17015898750475,27.94147240085085,-0.6689958788818468,-6.6323908831533345,-13.233325887324765,-22.323092711201184,1.2709189484878616,2.0653760854784085,2.0548869692106186,2.1520339225237115
30.8,102.61140000000456,65.44293281672412,47.170924311566615,27.942828033812837,-0.6689958766740087,-6.632377116699406,-13.23328132024719,-22.322978868932527,1.270918952901664,2.065300650962312,2.0547010740686518,2.1516394003864523
30.9,102.61139999999135,65.44333741128769,47.17169507695277,27.944193209975467,-0.6689958735563155,-6.632363239099661,-13.23323640053757,-22.32286412817077,1.2709189509062195,2.065224637948454,2.0545137707187098,2.1512419112142247
31.0,102.61139999999646,65.44374465420661,47.172470856096105,27.94556717499729,-0.6689958695643503,-6.632349258550938,-13.233191154455188,-22.322748555912035,1.2709189427524645,2.0651480901810864,2.0543251663147264,2.150841681732248
31.1,102.61139999999608,65.44415432120675,47.17325122285402,27.94694917725879,-0.6689958647334021,-6.632335183215746,-13.233145608150808,-22.3226322188673,1.270918928708117,2.065071051265165,2.054135367564112,2.1504389377614834
31.2,102.61140000000101,65.44456618908723,47.174035753072424,27.948338468726792,-0.6689958590979945,-6.632321021211552,-13.2330997876335,-22.322515183389225,1.2709189089673145,2.0649935645252433,2.0539444806964977,2.150033903940243
31.3,102.61140000000418,65.44498003592211,47.17482402521335,27.949734305694427,-0.668995852692109,-6.632306780603744,-13.233053718748181,-22.322397515406994,1.2709188838035117,2.064915673067042,2.0537526112796898,2.1496268035877097
31.4,102.61139999999723,65.44539564128463,47.175615620375694,27.95113594954955,-0.6689958455491295,-6.632292469397687,-13.233007427148253,-22.32227928036218,1.270918853412854,2.0648374196723336,2.0535598640726436,2.1492178583884285
31.5,102.61140000000006,65.44581278648798,47.17641012310445,27.952542667491105,-0.6689958377016735,-6.63227809553046,-13.232960938273756,-22.322160543146616,1.2709188179955018,2.0647588467894686,2.0533663431345444,2.1488072882156235
31.6,102.6113999999984,65.44623125474759,47.177207121601874,27.95395373319362,-0.6689958291818663,-6.632263666865115,-13.232914277326469,-22.322041368046076,1.2709187778431263,2.064679996432234,2.0531721513209944,2.148395310954697
31.7,102.61139999999841,65.4466508314169,47.178006207893375,27.95536842747454,-0.6689958200210567,-6.632249191182706,-13.232867469248813,-22.321921818683307,1.2709187331114962,2.0646009102505487,2.0529773908154794,2.147982142273035
31.8,102.61139999999436,65.44707130414267,47.17880697869988,27.956786038904884,-0.6689958102500241,-6.632234676176596,-13.23282053870417,-22.321801957965835,1.2709186840309648,2.0645216293942177,2.052782162372317,2.1475679954773494
31.9,102.61140000001197,65.44749246305912,47.17960903525704,27.958205864411497,-0.6689957998987942,-6.6322201294458045,-13.23277351005442,-22.321681848035432,1.2709186308257179,2.0644421945230844,2.0525865656169726,2.1471530812950532
